2023-06-01 11:39:20,297 INFO    StreamThr :18130 [internal.py:wandb_internal():86] W&B internal server running at pid: 18130, started at: 2023-06-01 11:39:20.297093
2023-06-01 11:39:21,971 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: stop_status
2023-06-01 11:39:22,089 DEBUG   SenderThread:18130 [sender.py:send():375] send: telemetry
2023-06-01 11:39:22,359 INFO    wandb-upload_0:18130 [upload_job.py:push():137] Uploaded file /var/folders/d_/71qkpq1n5zn9lq_6v8j8hgkr0000gn/T/tmpirftpgqhwandb/3e167ete-wandb-metadata.json
2023-06-01 11:39:22,517 DEBUG   SenderThread:18130 [sender.py:send():375] send: use_artifact
2023-06-01 11:39:22,561 INFO    Thread-12 :18130 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/conda-environment.yaml
2023-06-01 11:39:22,562 INFO    Thread-12 :18130 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/wandb-metadata.json
2023-06-01 11:39:23,030 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: partial_history
2023-06-01 11:39:23,030 DEBUG   SenderThread:18130 [sender.py:send():375] send: history
2023-06-01 11:39:23,030 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: summary_record
2023-06-01 11:39:23,031 INFO    SenderThread:18130 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:39:23,210 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-01 11:39:23,210 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: log_artifact
2023-06-01 11:39:23,563 INFO    Thread-12 :18130 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/wandb-summary.json
2023-06-01 11:39:23,563 INFO    Thread-12 :18130 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/output.log
2023-06-01 11:39:24,159 INFO    wandb-upload_0:18130 [upload_job.py:push():95] Uploaded file /Users/boisalai/Library/Application Support/wandb/artifacts/staging/tmp7s8l4j7l
2023-06-01 11:39:24,214 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:39:25,223 INFO    SenderThread:18130 [sender.py:send_request_log_artifact():1438] logged artifact hod4mr5f-model - {'id': 'QXJ0aWZhY3Q6NDczOTg5OTk5', 'digest': 'cdde2fc282702c03395e6b24e5402592', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjczNTExMDM2', 'latestArtifact': None}, 'version': 'latest'}
2023-06-01 11:39:25,223 DEBUG   SenderThread:18130 [sender.py:send():375] send: telemetry
2023-06-01 11:39:25,223 DEBUG   SenderThread:18130 [sender.py:send():375] send: exit
2023-06-01 11:39:25,223 INFO    SenderThread:18130 [sender.py:send_exit():598] handling exit code: 0
2023-06-01 11:39:25,223 INFO    SenderThread:18130 [sender.py:send_exit():600] handling runtime: 2
2023-06-01 11:39:25,224 INFO    SenderThread:18130 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:39:25,224 INFO    SenderThread:18130 [sender.py:send_exit():606] send defer
2023-06-01 11:39:25,224 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:39:25,224 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,224 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-01 11:39:25,225 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,225 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-01 11:39:25,225 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 1
2023-06-01 11:39:25,225 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,225 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-01 11:39:25,225 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,225 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-01 11:39:25,225 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 2
2023-06-01 11:39:25,225 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,225 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-01 11:39:25,225 INFO    HandlerThread:18130 [system_monitor.py:finish():190] Stopping system monitor
2023-06-01 11:39:25,226 DEBUG   SystemMonitor:18130 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-01 11:39:25,226 DEBUG   SystemMonitor:18130 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-01 11:39:25,226 DEBUG   SystemMonitor:18130 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-01 11:39:25,226 INFO    HandlerThread:18130 [interfaces.py:finish():202] Joined cpu monitor
2023-06-01 11:39:25,226 INFO    HandlerThread:18130 [interfaces.py:finish():202] Joined disk monitor
2023-06-01 11:39:25,226 INFO    HandlerThread:18130 [interfaces.py:finish():202] Joined memory monitor
2023-06-01 11:39:25,226 INFO    HandlerThread:18130 [interfaces.py:finish():202] Joined network monitor
2023-06-01 11:39:25,226 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,226 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-01 11:39:25,226 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 3
2023-06-01 11:39:25,226 DEBUG   SenderThread:18130 [sender.py:send():375] send: stats
2023-06-01 11:39:25,226 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,226 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-01 11:39:25,227 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 4
2023-06-01 11:39:25,227 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,227 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-01 11:39:25,227 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 5
2023-06-01 11:39:25,227 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,227 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-01 11:39:25,227 DEBUG   SenderThread:18130 [sender.py:send():375] send: summary
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:39:25,227 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 6
2023-06-01 11:39:25,227 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,227 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-01 11:39:25,227 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,227 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-01 11:39:25,229 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: status_report
2023-06-01 11:39:25,439 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 7
2023-06-01 11:39:25,439 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:25,439 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-01 11:39:25,439 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:25,439 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-01 11:39:25,568 INFO    Thread-12 :18130 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/wandb-summary.json
2023-06-01 11:39:25,568 INFO    Thread-12 :18130 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/output.log
2023-06-01 11:39:25,568 INFO    Thread-12 :18130 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/config.yaml
2023-06-01 11:39:26,827 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 8
2023-06-01 11:39:26,828 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:26,828 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-01 11:39:26,828 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:26,828 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-01 11:39:26,828 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 9
2023-06-01 11:39:26,829 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:26,829 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-01 11:39:26,829 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:26,829 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-01 11:39:26,829 INFO    SenderThread:18130 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-01 11:39:27,575 INFO    SenderThread:18130 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/output.log
2023-06-01 11:39:27,576 INFO    SenderThread:18130 [dir_watcher.py:finish():395] scan: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files
2023-06-01 11:39:27,576 INFO    SenderThread:18130 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/requirements.txt requirements.txt
2023-06-01 11:39:27,576 INFO    SenderThread:18130 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/output.log output.log
2023-06-01 11:39:27,578 INFO    SenderThread:18130 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/config.yaml config.yaml
2023-06-01 11:39:27,580 INFO    SenderThread:18130 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/wandb-summary.json wandb-summary.json
2023-06-01 11:39:27,583 INFO    SenderThread:18130 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/conda-environment.yaml conda-environment.yaml
2023-06-01 11:39:27,586 INFO    SenderThread:18130 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/wandb-metadata.json wandb-metadata.json
2023-06-01 11:39:27,586 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 10
2023-06-01 11:39:27,588 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:27,588 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-01 11:39:27,589 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:27,589 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-01 11:39:27,589 INFO    SenderThread:18130 [file_pusher.py:finish():167] shutting down file pusher
2023-06-01 11:39:27,923 INFO    wandb-upload_0:18130 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/requirements.txt
2023-06-01 11:39:27,970 INFO    wandb-upload_2:18130 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/config.yaml
2023-06-01 11:39:28,010 INFO    wandb-upload_3:18130 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/wandb-summary.json
2023-06-01 11:39:28,011 INFO    wandb-upload_4:18130 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/conda-environment.yaml
2023-06-01 11:39:28,038 INFO    wandb-upload_1:18130 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/files/output.log
2023-06-01 11:39:28,241 INFO    Thread-11 :18130 [sender.py:transition_state():626] send defer: 11
2023-06-01 11:39:28,242 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:28,242 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-01 11:39:28,242 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:28,242 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-01 11:39:28,242 INFO    SenderThread:18130 [file_pusher.py:join():172] waiting for file pusher
2023-06-01 11:39:28,242 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 12
2023-06-01 11:39:28,243 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:28,243 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-01 11:39:28,243 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:28,243 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-01 11:39:28,371 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 13
2023-06-01 11:39:28,371 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:28,371 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-01 11:39:28,371 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:28,371 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-01 11:39:28,371 INFO    SenderThread:18130 [sender.py:transition_state():626] send defer: 14
2023-06-01 11:39:28,371 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:28,371 INFO    HandlerThread:18130 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-01 11:39:28,372 DEBUG   SenderThread:18130 [sender.py:send():375] send: final
2023-06-01 11:39:28,372 DEBUG   SenderThread:18130 [sender.py:send():375] send: footer
2023-06-01 11:39:28,372 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:28,372 INFO    SenderThread:18130 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-01 11:39:28,372 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:39:28,372 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: server_info
2023-06-01 11:39:28,373 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: get_summary
2023-06-01 11:39:28,373 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-01 11:39:28,373 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:39:28,373 DEBUG   SenderThread:18130 [sender.py:send_request():402] send_request: server_info
2023-06-01 11:39:28,448 DEBUG   HandlerThread:18130 [handler.py:handle_request():144] handle_request: shutdown
2023-06-01 11:39:28,448 INFO    HandlerThread:18130 [handler.py:finish():842] shutting down handler
2023-06-01 11:39:29,378 INFO    WriterThread:18130 [datastore.py:close():298] close: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113920-hod4mr5f/run-hod4mr5f.wandb
2023-06-01 11:39:29,450 INFO    SenderThread:18130 [sender.py:finish():1550] shutting down sender
2023-06-01 11:39:29,450 INFO    SenderThread:18130 [file_pusher.py:finish():167] shutting down file pusher
2023-06-01 11:39:29,451 INFO    SenderThread:18130 [file_pusher.py:join():172] waiting for file pusher
