2023-06-01 11:40:12,745 INFO    StreamThr :18152 [internal.py:wandb_internal():86] W&B internal server running at pid: 18152, started at: 2023-06-01 11:40:12.745246
2023-06-01 11:40:14,024 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/wandb-summary.json
2023-06-01 11:40:14,024 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/requirements.txt
2023-06-01 11:40:14,024 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/conda-environment.yaml
2023-06-01 11:40:14,329 DEBUG   HandlerThread:18152 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-01 11:40:14,329 INFO    HandlerThread:18152 [system_monitor.py:probe():216] Finished publishing system info
2023-06-01 11:40:14,331 DEBUG   SenderThread:18152 [sender.py:send():375] send: files
2023-06-01 11:40:14,331 INFO    SenderThread:18152 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-01 11:40:14,333 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: stop_status
2023-06-01 11:40:14,334 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: stop_status
2023-06-01 11:40:14,454 DEBUG   SenderThread:18152 [sender.py:send():375] send: telemetry
2023-06-01 11:40:14,714 DEBUG   SenderThread:18152 [sender.py:send():375] send: use_artifact
2023-06-01 11:40:14,757 INFO    wandb-upload_0:18152 [upload_job.py:push():137] Uploaded file /var/folders/d_/71qkpq1n5zn9lq_6v8j8hgkr0000gn/T/tmpai91e6ffwandb/7w6hoger-wandb-metadata.json
2023-06-01 11:40:15,028 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/conda-environment.yaml
2023-06-01 11:40:15,028 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/wandb-metadata.json
2023-06-01 11:40:15,029 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/output.log
2023-06-01 11:40:15,373 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: partial_history
2023-06-01 11:40:15,374 DEBUG   SenderThread:18152 [sender.py:send():375] send: history
2023-06-01 11:40:15,374 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: summary_record
2023-06-01 11:40:15,374 INFO    SenderThread:18152 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:40:15,499 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-01 11:40:15,499 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: log_artifact
2023-06-01 11:40:16,036 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/wandb-summary.json
2023-06-01 11:40:16,509 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:40:16,511 INFO    wandb-upload_0:18152 [upload_job.py:push():95] Uploaded file /Users/boisalai/Library/Application Support/wandb/artifacts/staging/tmp8q079f6o
2023-06-01 11:40:17,041 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/output.log
2023-06-01 11:40:17,164 INFO    SenderThread:18152 [sender.py:send_request_log_artifact():1438] logged artifact 04ndhsrb-model - {'id': 'QXJ0aWZhY3Q6NDczOTkxMTcx', 'digest': '7e5c974b2c65ba2e798cee26f553d259', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjczNTExMjA1', 'latestArtifact': None}, 'version': 'latest'}
2023-06-01 11:40:17,164 DEBUG   SenderThread:18152 [sender.py:send():375] send: telemetry
2023-06-01 11:40:17,164 DEBUG   SenderThread:18152 [sender.py:send():375] send: exit
2023-06-01 11:40:17,164 INFO    SenderThread:18152 [sender.py:send_exit():598] handling exit code: 0
2023-06-01 11:40:17,164 INFO    SenderThread:18152 [sender.py:send_exit():600] handling runtime: 2
2023-06-01 11:40:17,165 INFO    SenderThread:18152 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:40:17,165 INFO    SenderThread:18152 [sender.py:send_exit():606] send defer
2023-06-01 11:40:17,165 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:40:17,165 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,165 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-01 11:40:17,165 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,165 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-01 11:40:17,165 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 1
2023-06-01 11:40:17,165 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,165 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-01 11:40:17,165 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,165 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-01 11:40:17,165 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 2
2023-06-01 11:40:17,166 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,166 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-01 11:40:17,166 INFO    HandlerThread:18152 [system_monitor.py:finish():190] Stopping system monitor
2023-06-01 11:40:17,166 DEBUG   SystemMonitor:18152 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-01 11:40:17,166 DEBUG   SystemMonitor:18152 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-01 11:40:17,166 DEBUG   SystemMonitor:18152 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-01 11:40:17,166 INFO    HandlerThread:18152 [interfaces.py:finish():202] Joined cpu monitor
2023-06-01 11:40:17,166 INFO    HandlerThread:18152 [interfaces.py:finish():202] Joined disk monitor
2023-06-01 11:40:17,166 INFO    HandlerThread:18152 [interfaces.py:finish():202] Joined memory monitor
2023-06-01 11:40:17,166 INFO    HandlerThread:18152 [interfaces.py:finish():202] Joined network monitor
2023-06-01 11:40:17,166 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,166 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-01 11:40:17,166 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 3
2023-06-01 11:40:17,166 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,166 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-01 11:40:17,166 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,166 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-01 11:40:17,166 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 4
2023-06-01 11:40:17,166 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,167 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-01 11:40:17,167 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,167 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-01 11:40:17,167 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 5
2023-06-01 11:40:17,167 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,167 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-01 11:40:17,167 DEBUG   SenderThread:18152 [sender.py:send():375] send: summary
2023-06-01 11:40:17,167 INFO    SenderThread:18152 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:40:17,167 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,167 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-01 11:40:17,167 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 6
2023-06-01 11:40:17,167 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,167 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-01 11:40:17,167 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,167 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-01 11:40:17,169 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: status_report
2023-06-01 11:40:17,335 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 7
2023-06-01 11:40:17,335 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:17,335 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-01 11:40:17,335 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:17,335 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-01 11:40:17,521 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:40:18,048 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/config.yaml
2023-06-01 11:40:18,049 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/wandb-summary.json
2023-06-01 11:40:18,996 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 8
2023-06-01 11:40:18,997 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:40:18,998 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:18,998 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-01 11:40:18,999 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:19,000 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-01 11:40:19,000 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 9
2023-06-01 11:40:19,002 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:19,002 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-01 11:40:19,002 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:19,003 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-01 11:40:19,003 INFO    SenderThread:18152 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-01 11:40:19,049 INFO    Thread-12 :18152 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/output.log
2023-06-01 11:40:19,049 INFO    SenderThread:18152 [dir_watcher.py:finish():395] scan: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files
2023-06-01 11:40:19,050 INFO    SenderThread:18152 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/requirements.txt requirements.txt
2023-06-01 11:40:19,050 INFO    SenderThread:18152 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/output.log output.log
2023-06-01 11:40:19,053 INFO    SenderThread:18152 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/config.yaml config.yaml
2023-06-01 11:40:19,064 INFO    SenderThread:18152 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/wandb-summary.json wandb-summary.json
2023-06-01 11:40:19,064 INFO    SenderThread:18152 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/conda-environment.yaml conda-environment.yaml
2023-06-01 11:40:19,064 INFO    SenderThread:18152 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/wandb-metadata.json wandb-metadata.json
2023-06-01 11:40:19,064 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 10
2023-06-01 11:40:19,066 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:19,069 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-01 11:40:19,072 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:19,076 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-01 11:40:19,077 INFO    SenderThread:18152 [file_pusher.py:finish():167] shutting down file pusher
2023-06-01 11:40:19,418 INFO    wandb-upload_0:18152 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/requirements.txt
2023-06-01 11:40:19,486 INFO    wandb-upload_2:18152 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/config.yaml
2023-06-01 11:40:19,522 INFO    wandb-upload_3:18152 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/wandb-summary.json
2023-06-01 11:40:19,545 INFO    wandb-upload_1:18152 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/output.log
2023-06-01 11:40:19,573 INFO    wandb-upload_4:18152 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/files/conda-environment.yaml
2023-06-01 11:40:19,778 INFO    Thread-11 :18152 [sender.py:transition_state():626] send defer: 11
2023-06-01 11:40:19,778 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:19,778 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-01 11:40:19,779 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:19,779 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-01 11:40:19,779 INFO    SenderThread:18152 [file_pusher.py:join():172] waiting for file pusher
2023-06-01 11:40:19,779 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 12
2023-06-01 11:40:19,779 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:19,779 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-01 11:40:19,779 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:19,779 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-01 11:40:19,909 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 13
2023-06-01 11:40:19,909 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:19,909 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-01 11:40:19,909 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:19,910 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-01 11:40:19,910 INFO    SenderThread:18152 [sender.py:transition_state():626] send defer: 14
2023-06-01 11:40:19,910 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:40:19,910 INFO    HandlerThread:18152 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-01 11:40:19,910 DEBUG   SenderThread:18152 [sender.py:send():375] send: final
2023-06-01 11:40:19,910 DEBUG   SenderThread:18152 [sender.py:send():375] send: footer
2023-06-01 11:40:19,910 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: defer
2023-06-01 11:40:19,910 INFO    SenderThread:18152 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-01 11:40:19,911 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:40:19,911 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: server_info
2023-06-01 11:40:19,911 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:40:19,911 DEBUG   SenderThread:18152 [sender.py:send_request():402] send_request: server_info
2023-06-01 11:40:19,913 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: get_summary
2023-06-01 11:40:19,913 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-01 11:40:19,980 DEBUG   HandlerThread:18152 [handler.py:handle_request():144] handle_request: shutdown
2023-06-01 11:40:19,980 INFO    HandlerThread:18152 [handler.py:finish():842] shutting down handler
2023-06-01 11:40:20,916 INFO    WriterThread:18152 [datastore.py:close():298] close: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_114012-04ndhsrb/run-04ndhsrb.wandb
2023-06-01 11:40:20,981 INFO    SenderThread:18152 [sender.py:finish():1550] shutting down sender
2023-06-01 11:40:20,982 INFO    SenderThread:18152 [file_pusher.py:finish():167] shutting down file pusher
2023-06-01 11:40:20,982 INFO    SenderThread:18152 [file_pusher.py:join():172] waiting for file pusher
