2023-06-01 11:39:10,089 INFO    StreamThr :18120 [internal.py:wandb_internal():86] W&B internal server running at pid: 18120, started at: 2023-06-01 11:39:10.089302
2023-06-01 11:39:11,453 INFO    Thread-12 :18120 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/conda-environment.yaml
2023-06-01 11:39:11,752 DEBUG   HandlerThread:18120 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-01 11:39:11,752 INFO    HandlerThread:18120 [system_monitor.py:probe():216] Finished publishing system info
2023-06-01 11:39:11,754 DEBUG   SenderThread:18120 [sender.py:send():375] send: files
2023-06-01 11:39:11,754 INFO    SenderThread:18120 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-01 11:39:11,757 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: stop_status
2023-06-01 11:39:11,757 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: stop_status
2023-06-01 11:39:11,875 DEBUG   SenderThread:18120 [sender.py:send():375] send: telemetry
2023-06-01 11:39:12,148 DEBUG   SenderThread:18120 [sender.py:send():375] send: use_artifact
2023-06-01 11:39:12,196 INFO    wandb-upload_0:18120 [upload_job.py:push():137] Uploaded file /var/folders/d_/71qkpq1n5zn9lq_6v8j8hgkr0000gn/T/tmpnbuo9a3ywandb/dfssw225-wandb-metadata.json
2023-06-01 11:39:12,457 INFO    Thread-12 :18120 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/conda-environment.yaml
2023-06-01 11:39:12,457 INFO    Thread-12 :18120 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/wandb-metadata.json
2023-06-01 11:39:12,457 INFO    Thread-12 :18120 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/output.log
2023-06-01 11:39:12,693 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: partial_history
2023-06-01 11:39:12,693 DEBUG   SenderThread:18120 [sender.py:send():375] send: history
2023-06-01 11:39:12,693 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: summary_record
2023-06-01 11:39:12,694 INFO    SenderThread:18120 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:39:12,812 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-01 11:39:12,812 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: log_artifact
2023-06-01 11:39:13,460 INFO    Thread-12 :18120 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/wandb-summary.json
2023-06-01 11:39:13,628 INFO    wandb-upload_0:18120 [upload_job.py:push():95] Uploaded file /Users/boisalai/Library/Application Support/wandb/artifacts/staging/tmpti42_7qa
2023-06-01 11:39:13,815 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:39:14,242 INFO    SenderThread:18120 [sender.py:send_request_log_artifact():1438] logged artifact zpc73dwe-model - {'id': 'QXJ0aWZhY3Q6NDczOTg5Nzc4', 'digest': '02f7c2d91136ef68f089d41c4e6f7a9a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjczNTExMDIx', 'latestArtifact': None}, 'version': 'latest'}
2023-06-01 11:39:14,242 DEBUG   SenderThread:18120 [sender.py:send():375] send: telemetry
2023-06-01 11:39:14,242 DEBUG   SenderThread:18120 [sender.py:send():375] send: exit
2023-06-01 11:39:14,242 INFO    SenderThread:18120 [sender.py:send_exit():598] handling exit code: 0
2023-06-01 11:39:14,242 INFO    SenderThread:18120 [sender.py:send_exit():600] handling runtime: 2
2023-06-01 11:39:14,242 INFO    SenderThread:18120 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:39:14,243 INFO    SenderThread:18120 [sender.py:send_exit():606] send defer
2023-06-01 11:39:14,243 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:39:14,243 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,243 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-01 11:39:14,243 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,243 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-01 11:39:14,243 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 1
2023-06-01 11:39:14,243 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,243 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-01 11:39:14,243 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,243 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-01 11:39:14,243 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 2
2023-06-01 11:39:14,243 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,243 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-01 11:39:14,243 INFO    HandlerThread:18120 [system_monitor.py:finish():190] Stopping system monitor
2023-06-01 11:39:14,243 INFO    HandlerThread:18120 [interfaces.py:finish():202] Joined cpu monitor
2023-06-01 11:39:14,243 DEBUG   SystemMonitor:18120 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-01 11:39:14,244 INFO    HandlerThread:18120 [interfaces.py:finish():202] Joined disk monitor
2023-06-01 11:39:14,244 DEBUG   SystemMonitor:18120 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-01 11:39:14,244 INFO    HandlerThread:18120 [interfaces.py:finish():202] Joined memory monitor
2023-06-01 11:39:14,244 DEBUG   SystemMonitor:18120 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-01 11:39:14,244 INFO    HandlerThread:18120 [interfaces.py:finish():202] Joined network monitor
2023-06-01 11:39:14,244 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,244 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-01 11:39:14,244 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 3
2023-06-01 11:39:14,244 DEBUG   SenderThread:18120 [sender.py:send():375] send: stats
2023-06-01 11:39:14,244 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,244 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-01 11:39:14,244 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,244 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-01 11:39:14,244 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 4
2023-06-01 11:39:14,244 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,244 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-01 11:39:14,244 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,244 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-01 11:39:14,245 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 5
2023-06-01 11:39:14,245 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,245 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-01 11:39:14,245 DEBUG   SenderThread:18120 [sender.py:send():375] send: summary
2023-06-01 11:39:14,245 INFO    SenderThread:18120 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-01 11:39:14,245 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,245 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-01 11:39:14,245 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 6
2023-06-01 11:39:14,245 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,245 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-01 11:39:14,245 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,245 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-01 11:39:14,247 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: status_report
2023-06-01 11:39:14,349 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 7
2023-06-01 11:39:14,349 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,349 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-01 11:39:14,349 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,349 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-01 11:39:14,394 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 8
2023-06-01 11:39:14,394 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,394 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-01 11:39:14,394 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,394 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-01 11:39:14,394 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 9
2023-06-01 11:39:14,394 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,394 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-01 11:39:14,395 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,395 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-01 11:39:14,395 INFO    SenderThread:18120 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-01 11:39:14,465 INFO    SenderThread:18120 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/config.yaml
2023-06-01 11:39:14,465 INFO    SenderThread:18120 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/output.log
2023-06-01 11:39:14,465 INFO    SenderThread:18120 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/wandb-summary.json
2023-06-01 11:39:14,466 INFO    SenderThread:18120 [dir_watcher.py:finish():395] scan: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files
2023-06-01 11:39:14,466 INFO    SenderThread:18120 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/requirements.txt requirements.txt
2023-06-01 11:39:14,466 INFO    SenderThread:18120 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/output.log output.log
2023-06-01 11:39:14,467 INFO    SenderThread:18120 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/config.yaml config.yaml
2023-06-01 11:39:14,468 INFO    SenderThread:18120 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/wandb-summary.json wandb-summary.json
2023-06-01 11:39:14,471 INFO    SenderThread:18120 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/conda-environment.yaml conda-environment.yaml
2023-06-01 11:39:14,471 INFO    SenderThread:18120 [dir_watcher.py:finish():409] scan save: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/wandb-metadata.json wandb-metadata.json
2023-06-01 11:39:14,471 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 10
2023-06-01 11:39:14,471 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:14,471 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-01 11:39:14,471 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:14,472 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-01 11:39:14,472 INFO    SenderThread:18120 [file_pusher.py:finish():167] shutting down file pusher
2023-06-01 11:39:14,766 INFO    wandb-upload_1:18120 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/output.log
2023-06-01 11:39:14,817 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:39:14,817 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:39:14,863 INFO    wandb-upload_0:18120 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/requirements.txt
2023-06-01 11:39:14,900 INFO    wandb-upload_2:18120 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/config.yaml
2023-06-01 11:39:14,902 INFO    wandb-upload_3:18120 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/wandb-summary.json
2023-06-01 11:39:14,915 INFO    wandb-upload_4:18120 [upload_job.py:push():137] Uploaded file /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/files/conda-environment.yaml
2023-06-01 11:39:15,120 INFO    Thread-11 :18120 [sender.py:transition_state():626] send defer: 11
2023-06-01 11:39:15,120 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:15,120 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-01 11:39:15,120 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:15,120 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-01 11:39:15,120 INFO    SenderThread:18120 [file_pusher.py:join():172] waiting for file pusher
2023-06-01 11:39:15,120 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 12
2023-06-01 11:39:15,121 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:15,121 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-01 11:39:15,121 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:15,121 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-01 11:39:15,258 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 13
2023-06-01 11:39:15,259 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:15,259 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-01 11:39:15,259 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:15,259 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-01 11:39:15,259 INFO    SenderThread:18120 [sender.py:transition_state():626] send defer: 14
2023-06-01 11:39:15,259 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: defer
2023-06-01 11:39:15,259 INFO    HandlerThread:18120 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-01 11:39:15,260 DEBUG   SenderThread:18120 [sender.py:send():375] send: final
2023-06-01 11:39:15,260 DEBUG   SenderThread:18120 [sender.py:send():375] send: footer
2023-06-01 11:39:15,260 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: defer
2023-06-01 11:39:15,260 INFO    SenderThread:18120 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-01 11:39:15,261 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-01 11:39:15,261 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: server_info
2023-06-01 11:39:15,261 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: get_summary
2023-06-01 11:39:15,262 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-01 11:39:15,262 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: poll_exit
2023-06-01 11:39:15,262 DEBUG   SenderThread:18120 [sender.py:send_request():402] send_request: server_info
2023-06-01 11:39:15,345 DEBUG   HandlerThread:18120 [handler.py:handle_request():144] handle_request: shutdown
2023-06-01 11:39:15,346 INFO    HandlerThread:18120 [handler.py:finish():842] shutting down handler
2023-06-01 11:39:16,267 INFO    WriterThread:18120 [datastore.py:close():298] close: /Users/boisalai/GitHub/mlops-zoomcamp-2023/notebooks/wandb/wandb/run-20230601_113910-zpc73dwe/run-zpc73dwe.wandb
2023-06-01 11:39:16,346 INFO    SenderThread:18120 [sender.py:finish():1550] shutting down sender
2023-06-01 11:39:16,346 INFO    SenderThread:18120 [file_pusher.py:finish():167] shutting down file pusher
2023-06-01 11:39:16,346 INFO    SenderThread:18120 [file_pusher.py:join():172] waiting for file pusher
